사무명,질문
국민연금 가입자 자격확인청구,"4. 국민연금 가입자 자격의 취득 및 상실에 대한 확인을 청구할 때, 대리인을 통해 신청할 수 있는지 알고 싶습니다."
국민연금 가입자 자격확인청구,"5. 국민연금 가입자 자격확인청구를 위해 필요한 서류가 없다고 들었는데, 이 경우에도 특별한 주의사항이 있나요?"
국민연금 가입자 증명서 발급신청,1. 국민연금 가입자 증명서를 발급받기 위해 필요한 신분증 사본은 어떤 종류가 가능한가요?
국민연금 가입자 증명서 발급신청,"2. 제가 직접 국민연금 가입자 증명서를 신청하려고 하는데, 방문 신청 시 필요한 서류는 무엇인가요?"
국민연금 가입자 증명서 발급신청,"3. 국민연금 가입자 증명서 발급신청을 인터넷으로 진행하고 싶은데, 어떤 절차를 따라야 하나요?"
국민연금 가입자 증명서 발급신청,"4. 대리인이 국민연금 가입자 증명서를 대신 신청할 수 있는지, 그 경우 필요한 서류는 무엇인지 알고 싶습니다."
국민연금 가입자 증명서 발급신청,"5. 국민연금 가입자 증명서 발급신청을 우편으로 하려면, 어떤 신청서를 작성해야 하고, 어디로 보내야 하나요?"
국민연금 사업장내용 변경신고 및 국민연금 사업장가입자 내용변경,"1. 국민연금 사업장가입자 내용변경 신고를 하려고 하는데, 사업장가입자의 가입내역이 변경된 경우 어떤 절차를 따라야 하나요?"
국민연금 사업장내용 변경신고 및 국민연금 사업장가입자 내용변경,"2. 사업장 내역이 변경되어 국민연금 사업장내용 변경신고를 하려는데, 사업자등록증명은 언제 제출해야 하나요?"
국민연금 사업장내용 변경신고 및 국민연금 사업장가입자 내용변경,"3. 국민연금 사업장내용 변경신고를 위해 필요한 서류가 없다고 들었는데, 이 경우에도 어떤 양식을 작성해야 하나요?"
국민연금 사업장내용 변경신고 및 국민연금 사업장가입자 내용변경,"4. 국민연금 사업장가입자 내용변경 신고를 대리인으로 신청할 수 있는지 궁금한데, 대리인이 필요한 서류는 무엇인가요?"
국민연금 사업장내용 변경신고 및 국민연금 사업장가입자 내용변경,5. 국민연금 사업장내용 변경신고를 인터넷으로 제출하고 싶습니다. 어떤 방법으로 신고를 진행할 수 있는지 안내받을 수 있을까요?
국민연금 지역가입자 자격취득신고,"1. 제가 국민연금 지역가입자 자격을 취득하려고 하는데, 임금대장 사본을 어떻게 준비해야 하나요?"
국민연금 지역가입자 자격취득신고,2. 특수직종근로자로서 국민연금 지역가입자 자격취득신고를 하려면 어떤 서류를 제출해야 하는지 궁금합니다.
국민연금 지역가입자 자격취득신고,"3. 국민연금 지역가입자 자격취득신고를 위해 진단서가 필요한 경우, 어떤 형식으로 제출해야 하는지 알고 싶습니다."
국민연금 지역가입자 자격취득신고,4. 제가 직접 국민연금 지역가입자 자격취득신고를 하려면 어떤 절차를 따라야 하는지 설명해 주실 수 있나요?
국민연금 지역가입자 자격취득신고,"5. 국민연금 지역가입자 자격취득신고를 위해 필요한 서류가 없을 경우, 어떻게 신고를 진행해야 하는지 궁금합니다."
국민연금 임의·임의계속가입자 가입(탈퇴) 신청,"1. 국민연금 임의가입자로 가입하고 싶은데, 국민연금 임의가입자 가입신청서를 어디서 받을 수 있나요?"
국민연금 임의·임의계속가입자 가입(탈퇴) 신청,"2. 국민연금 임의계속가입자로 탈퇴하려고 하는데, 별도의 구비서류가 필요 없는지 확인하고 싶습니다."
국민연금 임의·임의계속가입자 가입(탈퇴) 신청,"3. 국민연금 임의가입자 가입신청을 인터넷으로 진행하고 싶은데, 어떤 절차를 따라야 하는지 궁금합니다."
국민연금 임의·임의계속가입자 가입(탈퇴) 신청,"4. 국민연금 임의계속가입자 탈퇴를 신청할 때, 대리인을 통해 신청할 수 있는지 여부가 궁금합니다."
국민연금 임의·임의계속가입자 가입(탈퇴) 신청,"5. 국민연금 임의가입자 가입신청을 위해 보건복지부의 국민연금정책과에 직접 방문하려고 하는데, 운영시간은 어떻게 되나요?"
국민연금 임의·임의계속가입자 내용변경신고 또는 기준소득월액 변경신청,"1. 제가 국민연금 임의가입자로서 소득이 증가했는데, 기준소득월액을 높게 변경하려면 어떤 절차를 따라야 하나요?"
국민연금 임의·임의계속가입자 내용변경신고 또는 기준소득월액 변경신청,"2. 국민연금 임의계속가입자로서 제 내역이 변경되었는데, 이를 신고하기 위해 방문할 때 필요한 서류가 따로 있나요?"
국민연금 임의·임의계속가입자 내용변경신고 또는 기준소득월액 변경신청,3. 국민연금 임의가입자의 기준소득월액을 실제소득보다 높게 결정하고 싶습니다. 이 경우 어떤 신청서를 작성해야 하나요?
국민연금 임의·임의계속가입자 내용변경신고 또는 기준소득월액 변경신청,"4. 국민연금 임의·임의계속가입자 내용변경신고를 우편으로 제출하려면, 어떤 방법으로 신청서를 보내야 하는지 궁금합니다."
국민연금 임의·임의계속가입자 내용변경신고 또는 기준소득월액 변경신청,"5. 국민연금 임의가입자로서 소득이 감소했을 때, 기준소득월액을 낮추는 신청은 어떻게 진행해야 하나요?"
국민연금 지역가입자 내용변경·자격상실 신고 또는 기준소득월액 변경신청,"1. 농어업인으로 등록되어 있는 저의 자격이 상실되었는데, 국민연금 지역가입자 자격상실 신고를 하려면 어떤 절차를 따라야 하나요?"
국민연금 지역가입자 내용변경·자격상실 신고 또는 기준소득월액 변경신청,"2. 최근에 사업을 중단하게 되어 국민연금 지역가입자의 기준소득월액을 낮추고 싶은데, 어떤 서류를 제출해야 하나요?"
국민연금 지역가입자 내용변경·자격상실 신고 또는 기준소득월액 변경신청,"3. 제 소득이 증가하여 국민연금 지역가입자의 기준소득월액을 높게 결정해 달라고 신청하고 싶은데, 어떤 방식으로 신청해야 하나요?"
국민연금 지역가입자 내용변경·자격상실 신고 또는 기준소득월액 변경신청,"4. 국민연금 지역가입자 자격이 상실된 경우, 신고는 어떻게 진행해야 하며, 수수료는 발생하나요?"
국민연금 지역가입자 내용변경·자격상실 신고 또는 기준소득월액 변경신청,5. 종사업종을 변경한 후 국민연금 지역가입자 내용변경 신고를 하려면 어떤 정보를 포함해야 하나요?
국민연금의 분할연금지급청구,"1. 이혼 후 국민연금의 분할연금을 청구하고 싶은데, 분할연금 지급청구서를 어떻게 작성해야 하나요?"
국민연금의 분할연금지급청구,"2. 국민연금의 분할연금 지급청구를 위해 혼인관계증명서에 대한 상세증명서를 제출해야 하는데, 이 서류는 어디서 발급받을 수 있나요?"
국민연금의 분할연금지급청구,"3. 국민연금의 분할연금 지급청구를 위해 필요한 주민등록증 사본은 본인 것만 제출하면 되나요, 아니면 이혼한 배우자의 신분증 사본도 필요하나요?"
국민연금의 분할연금지급청구,"4. 국민연금의 분할연금 지급청구를 위해 대리인이 신청할 경우, 대리인의 신분증 사본 외에 어떤 추가 서류가 필요한가요?"
국민연금의 분할연금지급청구,"5. 국민연금의 분할연금 지급청구를 방문 접수할 때, 어떤 서류를 반드시 지참해야 하나요?"
국민연금 반환일시금 및 사망일시금 지급청구,"1. 제가 60세가 되어 국민연금 반환일시금을 청구하고 싶은데, 인터넷 신청이 가능한 경우 사전청구 안내 이력이 없으면 어떻게 해야 하나요?"
국민연금 반환일시금 및 사망일시금 지급청구,"2. 사망한 부모님의 국민연금 사망일시금을 청구하려고 하는데, 필요한 구비서류로 사망 진단서 외에 어떤 서류가 더 필요한가요?"
국민연금 반환일시금 및 사망일시금 지급청구,"3. 대리인이 제 대신 국민연금 반환일시금을 청구할 경우, 대리인이 제출해야 하는 신분증 사본 외에 어떤 추가 서류가 필요한가요?"
국민연금 반환일시금 및 사망일시금 지급청구,"4. 국민연금 반환일시금 청구를 위해 주민등록증 사본을 제출해야 하는데, 이를 제시함으로써 갈음할 수 있는 방법이 있나요?"
국민연금 반환일시금 및 사망일시금 지급청구,"5. 제가 해외로 이주하면서 국민연금 반환일시금을 청구하려고 하는데, 해외이주신고 확인서는 어디서 발급받을 수 있나요?"
국민연금의 유족연금 지급청구 및 유족연금 수급권 변경신고,"1. 유족연금을 지급받고자 청구하려고 하는데, 사망 진단서 외에 어떤 서류가 필요한지 알고 싶습니다."
국민연금의 유족연금 지급청구 및 유족연금 수급권 변경신고,"2. 유족연금 수급권 변경 신고를 하려면, 신고인의 신분증 사본 외에 어떤 서류를 제출해야 하는지 궁금합니다."
국민연금의 유족연금 지급청구 및 유족연금 수급권 변경신고,3. 유족연금 지급청구를 위해 가족관계등록부의 증명서에 대한 상세증명서를 어떻게 발급받을 수 있는지 알고 싶습니다.
국민연금의 유족연금 지급청구 및 유족연금 수급권 변경신고,"4. 유족연금 수급권자가 사망한 경우, 유족연금 지급청구를 위해 필요한 서류는 무엇인지 구체적으로 알려주실 수 있나요?"
국민연금의 유족연금 지급청구 및 유족연금 수급권 변경신고,"5. 유족연금 수급권 변경 신고를 대리인이 하려면, 어떤 추가 서류가 필요한지 궁금합니다."
국민연금의 장애연금 지급청구 및 장애연금액 변경신청,"1. 장애연금 지급 청구를 하려는데, 필요한 구비서류 중에서 장애연금 수급권자의 신분증 사본은 대리인이 제출해야 하는 경우에만 필요한 건가요?"
국민연금의 장애연금 지급청구 및 장애연금액 변경신청,"2. 장애연금액 변경 신청을 위해 국민연금 장애심사용 진단서를 제출해야 하는데, 이 진단서 발급기관과 최초 진료기관이 다를 경우 추가로 어떤 서류를 제출해야 하나요?"
국민연금의 장애연금 지급청구 및 장애연금액 변경신청,3. 장애연금 지급 청구를 위해 주민등록증 사본 외에 어떤 신분증을 제시할 수 있는지 궁금합니다.
국민연금의 장애연금 지급청구 및 장애연금액 변경신청,"4. 장애연금액 변경 신청을 하려면 가족관계증명서의 상세증명서를 제출해야 하는데, 이 서류는 어떤 정보를 포함해야 하나요?"
국민연금의 장애연금 지급청구 및 장애연금액 변경신청,"5. 장애연금 지급 청구를 위해 혼인관계증명서에 대한 상세증명서를 제출해야 하는데, 이 서류는 어떻게 발급받을 수 있나요?"
