사무명,질문
"수상구조사 보수교육(사전이수, 연기) 신청","3. 수상구조사 보수교육의 사전이수 또는 연기를 신청할 때, 인터넷으로 신청할 수 있는 방법이 궁금합니다."
"수상구조사 보수교육(사전이수, 연기) 신청","4. 수상구조사 보수교육 연기를 신청하려고 하는데, 신청서 양식은 어디에서 받을 수 있나요?"
"수상구조사 보수교육(사전이수, 연기) 신청","5. 수상구조사 보수교육을 사전이수 신청할 때, 대리인을 통해 신청할 수 있는지 여부와 필요한 절차가 궁금합니다."
수상구조사 교육기관 지정신청,1. 수상구조사 교육기관으로 지정받기 위해 필요한 교육기관 운영계획서는 어떻게 작성해야 하나요?
수상구조사 교육기관 지정신청,"2. 수상구조사 교육기관 지정신청을 하려는데, 지정기준을 증명할 수 있는 서류는 어떤 내용을 포함해야 하나요?"
수상구조사 교육기관 지정신청,3. 수상구조사 교육기관 지정신청을 위해 필요한 장비와 시설 사용권한을 증명하는 서류는 어떤 형식으로 제출해야 하나요?
수상구조사 교육기관 지정신청,"4. 수상구조사 교육기관 지정신청을 위해 해양경찰청 수색구조과에 방문 접수할 때, 어떤 서류를 반드시 지참해야 하나요?"
수상구조사 교육기관 지정신청,5. 수상구조사 교육기관 지정신청을 위해 제출하는 신청서는 어디에서 다운로드 받을 수 있나요?
"수상구조사 자격증 발급(재발급,갱신) 신청","1. 수상구조사 자격증을 분실했는데, 재발급을 받으려면 어떤 사유서를 제출해야 하나요?"
"수상구조사 자격증 발급(재발급,갱신) 신청","2. 수상구조사 자격증 갱신을 위해 보수교육 수료증이 필요한데, 이 수료증은 어디서 발급받을 수 있나요?"
"수상구조사 자격증 발급(재발급,갱신) 신청",3. 수상구조사 자격증 재발급 신청을 하려면 방문해야 하는 해양경찰서는 어디에 위치해 있나요?
"수상구조사 자격증 발급(재발급,갱신) 신청",4. 수상구조사 자격증을 갱신하기 위해 제출해야 하는 컬러사진의 규격은 어떤 것인가요?
"수상구조사 자격증 발급(재발급,갱신) 신청",5. 수상구조사 자격증 재발급 신청서 양식은 어디에서 다운로드 받을 수 있나요?
해양오염방제 자재·약제 검정,"1. 해양오염방제 자재를 수입하려고 하는데, 해양경찰청에서 검정을 받기 위해 필요한 구체적인 절차가 궁금합니다."
해양오염방제 자재·약제 검정,"2. 형식승인을 받은 후 해양오염방제 약제를 제작하려고 하는데, 해양경찰청에 검정신청서를 제출할 때 어떤 형식으로 접수해야 하나요?"
해양오염방제 자재·약제 검정,"3. 해양오염방제 자재의 검정을 위해 수수료가 발생하는데, 수량에 따라 수수료가 어떻게 부과되는지 알고 싶습니다."
해양오염방제 자재·약제 검정,"4. 생물정화제제의 해양오염방제 자재 검정을 신청했을 때, 처리 기간이 총 60일로 되어 있는데, 이 과정에서 어떤 단계가 포함되는지 설명해 주실 수 있나요?"
해양오염방제 자재·약제 검정,"5. 해양경찰청의 해양오염예방과에 방문하여 해양오염방제 자재 검정을 신청하려고 하는데, 필요한 서식은 검정신청서 외에 다른 서류가 필요할까요?"
해양오염방제 자재·약제 성능시험,"1. 해양오염방제 자재 성능시험을 신청하려고 하는데, 자재·약제의 사양서와 성능에 관한 설명서를 어떻게 제출해야 하나요?"
해양오염방제 자재·약제 성능시험,"2. 해양경찰청에 해양오염방제 약제의 성능시험을 신청할 때, 수수료는 어떻게 책정되며, 사례별로 어떤 기준이 적용되나요?"
해양오염방제 자재·약제 성능시험,"3. 생물정화제의 성능시험을 신청하고 싶은데, 처리 기간이 60일로 되어 있는 이유는 무엇인가요?"
해양오염방제 자재·약제 성능시험,"4. 해양오염방제 자재·약제 성능시험 신청서를 작성할 때, 별지서식 62호는 어디에서 다운로드 받을 수 있나요?"
해양오염방제 자재·약제 성능시험,"5. 해양경찰청에 방문하여 해양오염방제 자재·약제 성능시험을 신청하고자 할 때, 필요한 구비서류는 무엇인지 구체적으로 알고 싶습니다."
동력수상레저기구 조종면허증 갱신발급 신청,1. 동력수상레저기구 조종면허증 갱신을 위해 필요한 구비서류 중 사진의 규격은 어떻게 되나요?
동력수상레저기구 조종면허증 갱신발급 신청,"2. 동력수상레저기구 조종면허증이 만료되어 갱신을 신청하려고 하는데, 면허증을 분실한 경우 어떤 사유서를 제출해야 하나요?"
동력수상레저기구 조종면허증 갱신발급 신청,"3. 동력수상레저기구 조종면허증 갱신을 위해 해양경찰서에 방문할 때, 수수료 4,000원을 어떻게 납부해야 하나요?"
동력수상레저기구 조종면허증 갱신발급 신청,"4. 동력수상레저기구 조종면허증 갱신을 위해 수상안전교육 수료증이 필요한데, 이 교육은 어디에서 받을 수 있나요?"
동력수상레저기구 조종면허증 갱신발급 신청,5. 동력수상레저기구 조종면허증 갱신 신청서를 인터넷으로 제출하려면 어떤 절차를 따라야 하나요?
면허시험면제교육기관 지정신청,1. 동력수상레저기구 조종면허시험 면제를 위한 교육기관으로 지정받으려면 어떤 서류를 제출해야 하나요? 특히 면제교육 계획서와 관련된 내용이 궁금합니다.
면허시험면제교육기관 지정신청,"2. 해양경찰청에 동력수상레저기구 조종면허시험 면제교육기관 지정신청을 하려는데, 법인이 아닌 개인으로 신청할 수 있는지 알고 싶습니다."
면허시험면제교육기관 지정신청,3. 면허시험 면제교육기관으로 지정받기 위해 필요한 영 제7조제5항제2호에 따른 기준을 갖추었다는 것을 어떻게 증명해야 하는지 궁금합니다.
면허시험면제교육기관 지정신청,"4. 해양경찰청에 방문하여 동력수상레저기구 조종면허시험 면제교육기관 지정신청을 하려면, 접수 시 어떤 절차를 따라야 하는지 설명해 주실 수 있나요?"
면허시험면제교육기관 지정신청,5. 동력수상레저기구 조종면허시험 면제교육기관으로 지정받기 위해 제출해야 하는 하천 점용 허가서의 사본은 어떤 형식으로 준비해야 하는지 알고 싶습니다.
수상레저사업 변경등록 신청,"1. 수상레저사업의 등록사항에 변경이 생겼는데, 변경내용을 증명할 수 있는 서류는 어떤 것들이 필요한가요?"
수상레저사업 변경등록 신청,"2. 수상레저사업 변경등록 신청을 하려면 수수료가 10,000원인데, 이 수수료는 어떻게 납부해야 하나요?"
수상레저사업 변경등록 신청,"3. 수상레저사업 등록증을 가지고 있는데, 변경등록 신청을 위해 어떤 추가 서류를 제출해야 하는지 궁금합니다."
수상레저사업 변경등록 신청,"4. 수상레저사업 변경등록 신청을 위해 해양경찰서에 방문할 때, 신청서 외에 어떤 구비서류를 준비해야 하나요?"
수상레저사업 변경등록 신청,"5. 수상레저사업의 변경등록 신청 후 처리 기간이 5일이라고 하는데, 이 기간 동안 어떤 절차가 진행되는지 알고 싶습니다."
동력수상레저기구 등록증(등록번호판) 재발급 신청,"1. 동력수상레저기구 등록증을 분실했는데, 재발급 신청을 하려면 어떤 구비서류가 필요한가요?"
동력수상레저기구 등록증(등록번호판) 재발급 신청,"2. 등록번호판이 훼손된 경우, 동력수상레저기구 등록번호판 재발급을 위해 수수료는 얼마인지 궁금합니다."
동력수상레저기구 등록증(등록번호판) 재발급 신청,3. 대리인이 동력수상레저기구 등록증 재발급을 신청하려면 어떤 위임장 양식이 필요한가요?
동력수상레저기구 등록증(등록번호판) 재발급 신청,"4. 동력수상레저기구 등록번호판 재발급 신청을 위해 해양경찰청 수상레저과에 방문해야 하는데, 접수 후 처리 기간은 얼마나 걸리나요?"
동력수상레저기구 등록증(등록번호판) 재발급 신청,"5. 동력수상레저기구 등록증 재발급 신청서 작성 시, 기존 등록증을 잃어버린 경우 어떤 절차를 따라야 하나요?"
동력수상레저기구 안전검사[개인용],1. 제가 소유한 동력수상레저기구의 안전검사를 받으려면 어떤 구비서류를 준비해야 하나요? 특히 검사대상 장비 명세서와 도면에 대해 궁금합니다.
동력수상레저기구 안전검사[개인용],"2. 동력수상레저기구의 안전검사를 위해 방문 접수할 때, 수수료는 어떻게 지불해야 하나요? 수수료 내역에 대한 자세한 정보가 필요합니다."
동력수상레저기구 안전검사[개인용],"3. 동력수상레저기구 안전검사를 신청하기 위해 필요한 신청서는 어디서 받을 수 있으며, 어떤 형식으로 작성해야 하나요?"
동력수상레저기구 안전검사[개인용],"4. 안전검사를 받은 후 동력수상레저기구의 등록을 신청하려면, 추가로 어떤 절차를 거쳐야 하는지 알고 싶습니다."
동력수상레저기구 안전검사[개인용],"5. 동력수상레저기구의 안전검사를 대리인에게 신청할 경우, 대리인이 제출해야 하는 서류는 무엇인지 궁금합니다."
동력수상레저기구조종면허증 재발급,"1. 동력수상레저기구조종면허증을 분실했는데, 재발급을 받기 위해 어떤 사유서를 제출해야 하나요?"
동력수상레저기구조종면허증 재발급,2. 동력수상레저기구조종면허증 재발급을 위해 필요한 사진의 규격은 3.5x4.5 외에 다른 요구사항이 있나요?
동력수상레저기구조종면허증 재발급,"3. 동력수상레저기구조종면허증 재발급 신청을 위해 해양경찰서에 방문할 경우, 수수료 4,000원을 어떻게 지불해야 하나요?"
동력수상레저기구조종면허증 재발급,"4. 동력수상레저기구조종면허증 재발급 신청서를 작성할 때, 별지서식 11호는 어디에서 받을 수 있나요?"
동력수상레저기구조종면허증 재발급,"5. 동력수상레저기구조종면허증 재발급 신청 후 처리 기간이 14일이라고 하는데, 이 기간 동안 신청 상태를 어떻게 확인할 수 있나요?"
정비 및 원상복구명령 이행계획서,"1. 안전점검 후 수상레저사업자로서 장비에 대한 원상복구명령을 받았는데, 이행계획서를 제출하기 위해 필요한 절차는 무엇인가요?"
정비 및 원상복구명령 이행계획서,"2. 수상레저사업자로서 정비 및 원상복구명령 이행계획서를 해양경찰서에 방문하여 제출하려고 하는데, 어떤 서식을 사용해야 하나요?"
정비 및 원상복구명령 이행계획서,"3. 수상레저사업자로서 안전점검 결과에 따라 이행계획서를 제출할 때, 수수료가 없다는 사실이 맞는지 확인하고 싶습니다."
정비 및 원상복구명령 이행계획서,4. 수상레저사업자로서 정비 및 원상복구명령 이행계획서를 제출하기 위해 대리인을 통해 신청할 수 있는지 궁금합니다.
정비 및 원상복구명령 이행계획서,"5. 내수면에서 수상레저사업을 운영하고 있는데, 정비 및 원상복구명령 이행계획서를 시군구에 제출하는 방법은 어떻게 되나요?"
